ItemName,Price,Href
"Lenovo IdeaPad S145 Intel Core i5 10th Gen 15.6"" (39.62 cms) Full HD Thin and Light Laptop (8GB/512GB SSD/Windows10/Office/Platinum Grey/1.85Kg), 81W800HWIN","55,490",https://www.amazon.in/Lenovo-IdeaPad-Windows10-Platinum-81W800HWIN/dp/B08GGC5Y19/ref=sr_1_120?dchild=1&keywords=Laptop&qid=1621154756&sr=8-120
"HP Chromebook 11.6-inch Thin & Light Touchscreen Laptop (MediaTek MT8183/4GB/64GB eMMC/Chrome OS/1.07 kgs/Indigo Blue), 11a-na0002MU","23,522",https://www.amazon.in/HP-Chromebook-11-6-inch-Touchscreen-11a-na0002MU/dp/B08WPNPTDD/ref=sr_1_121?dchild=1&keywords=Laptop&qid=1621154756&sr=8-121
"HP Notebook 250 G7 Laptop 2A9A5PA#ACJ (Intel Celeron N4020/4GB Ram/1TB HDD/15.6 inch HD/Windows 10/Intel UHD Graphics/1.78Kg),Dark Ash Silver","29,499",https://www.amazon.in/HP-Notebook-2A9A5PA-Celeron-Graphics/dp/B08JQJS9SB/ref=sr_1_122?dchild=1&keywords=Laptop&qid=1621154756&sr=8-122
"Acer Aspire 3 Intel Core i3-10th Gen 15.6 - inch (39.62 cms) 1920 x 1080 Thin and Light Laptop (4GB Ram/1TB HDD/Window 10/Integrated Graphics/Shale Black/1.9 kgs), A315-56","34,425",https://www.amazon.in/Acer-Aspire-Intel-Core-i3-10th/dp/B088CFBQFN/ref=sr_1_123?dchild=1&keywords=Laptop&qid=1621154756&sr=8-123
"ASUS VivoBook 14 (2020) Intel Core i5-1035G1 10th Gen 14-inch (35.56 cms) FHD T&L Laptop (8GB/1TB HDD + 256GB SSD/2GB GeForce MX130 Graphics/Windows 10/MS Office 2019/Silver/1.6 kg), X415JF-EK522TS","53,990",https://www.amazon.in/ASUS-VivoBook-i5-1035G1-Graphics-X415JF-EK522TS/dp/B08JMMP9XJ/ref=sr_1_129?dchild=1&keywords=Laptop&qid=1621154769&sr=8-129
"Dell Inspiron 7306 i7 11th Gen, x360 13.3"" 4K UHD Touch Laptop, 16GB RAM, 512GB SSD + 32GB Optane, Windows 10 Home, Intel Iris XE Graphics, Dell Active Pen, Dell Waves MaxxAudio, Element Black Color","1,17,499",https://www.amazon.in/Dell-Inspiron-Windows-Graphics-MaxxAudio/dp/B08SPJXSZZ/ref=sr_1_130?dchild=1&keywords=Laptop&qid=1621154769&sr=8-130
"(Renewed) HP 15 10th Gen Intel Core i3 15.6-inch FHD Laptop (i3-1005G1/8GB/1TB/Win 10/MS Office/Jet Black/1.85kg), 15q-ds3001TU","37,990",https://www.amazon.in/Renewed-HP-15-6-inch-i3-1005G1-15q-ds3001TU/dp/B08K7JNP8Y/ref=sr_1_131?dchild=1&keywords=Laptop&qid=1621154769&sr=8-131
"Lenovo ThinkPad E15 (2021) Intel Core i5 11th Gen 15.6 inch Full HD Thin and Light Laptop ( 8GB RAM/ 512GB SSD/ Windows 10 Home/ Microsoft Office Home & Student/ Black/ 1.7 kg), 20TDS0DW00","64,990",https://www.amazon.in/Lenovo-ThinkPad-Windows-Microsoft-20TDS0DW00/dp/B093PCT6Z1/ref=sr_1_132?dchild=1&keywords=Laptop&qid=1621154769&sr=8-132
"Lenovo ThinkPad E15 (2021) Intel Core i3 11th Gen 15.6"" FHD Thin and Light Laptop (4GB RAM/256GB SSD/Windows 10/MS Office/Fingerprint Reader/Black/Aluminium Surface/ 1.7 kg), 20TDS0AB00","42,490",https://www.amazon.in/Lenovo-ThinkPad-Fingerprint-Aluminium-20TDS0AB00/dp/B08Y927FK4/ref=sr_1_129?dchild=1&keywords=Laptop&qid=1621154769&sr=8-129
"(Renewed) Lenovo Ideapad Slim 3 AMD Ryzen 3 15.6 inch FHD Thin and Light Laptop (4GB/1TB/Windows 10/MS Office/Grey/1.85Kg), 81W10052IN","27,500",https://www.amazon.in/Renewed-Lenovo-Ideapad-Windows-81W10052IN/dp/B08LNCZ6TH/ref=sr_1_131?dchild=1&keywords=Laptop&qid=1621154769&sr=8-131
"(Renewed) HP Probook Intel 3rd Gen Core i5 15.6-Inch (39.62 cms) 1366x768 Laptop (4 GB/500 GB/Windows 7/Intel Integrated/Copper/2.5 Kg), 6570b-i5-4 GB-500 GB","28,790",https://www.amazon.in/HP-6570b-i5-4-GB-500-GB-Integrated/dp/B07PP9TD3K/ref=sr_1_134?dchild=1&keywords=Laptop&qid=1621154769&sr=8-134
"Lenovo ThinkPad E15 (2021) Intel Core i3 11th Gen 15.6"" FHD Thin and Light Laptop (4GB RAM/256GB SSD/DOS/Fingerprint Reader/Black/Aluminium Surface/Black/ 1.7 kg), 20TDS0A200","39,990",https://www.amazon.in/Lenovo-ThinkPad-Fingerprint-Aluminium-20TDS0A200/dp/B08Y938BLK/ref=sr_1_135?dchild=1&keywords=Laptop&qid=1621154769&sr=8-135
"HP Pavilion x360 Touchscreen 2-in-1 FHD 14-inch (35.56 cms) Laptop (10th Gen Core i3-10110U/8GB/512GB SSD/Win 10/MS Office/Mineral Silver/1.58 kg), 14-dh1178tu","53,490",https://www.amazon.in/HP-Pavilion-Touchscreen-i3-10110U-14-dh1178tu/dp/B08GD95H1N/ref=sr_1_136?dchild=1&keywords=Laptop&qid=1621154769&sr=8-136
Dell Inspiron 3505 15.6-inch FHD Laptop (Ryzen 3 3250U/8GB/256GB SSD+1TB HDD/Windows 10/MS Office 2019/AMD Radeon Vega Graphics) Platinum Silver,"47,300",https://www.amazon.in/Dell-Inspiron-15-6-inch-Laptop-Graphics/dp/B08KY7QQ7H/ref=sr_1_137?dchild=1&keywords=Laptop&qid=1621154769&sr=8-137
"Mi Notebook Horizon Edition 14 Intel Core i5-10210U 10th Gen 14-inch (35.56 cms) Thin and Light Laptop(8GB/512GB SSD/Windows 10/Nvidia MX350 2GB Graphics/Grey/1.35Kg), XMA1904-AR+Webcam","53,999",https://www.amazon.in/Notebook-Horizon-i5-10210U-Graphics-XMA1904-AR/dp/B089F5JGM1/ref=sr_1_138?dchild=1&keywords=Laptop&qid=1621154769&sr=8-138
"HP Pavilion (2021) 11th Gen Core i5 Laptop, 16 GB RAM, 2GB NVIDIA Graphics, 512GB SSD, 15.6""(39.62cms) FHD Screen, Windows 10, MS Office, Finger Print Reader, Alexa Built-in (15-eg0103TX)","70,990",https://www.amazon.in/HP-Pavilion-Graphics-39-62cms-15-eg0103TX/dp/B08XBZBFCQ/ref=sr_1_139?dchild=1&keywords=Laptop&qid=1621154769&sr=8-139
"HP 14s core i5 10th Gen 14"" (35.56cms) FHD Laptop (8 GB/256 GB SSD/1TB HDD/Windows 10/MS Office 2019/Natural Silver /1.43kg) 14s-cr2000tu","58,998",https://www.amazon.in/HP-Laptop-Windows-Natural-14s-cr2000tu/dp/B08428CSZF/ref=sr_1_140?dchild=1&keywords=Laptop&qid=1621154769&sr=8-140
"(Renewed) Dell Latitude Laptop E3380 Intel Core i3 - 6006u Processor 6th Gen, 8 GB Ram & 2TB SSD, 13.3 Inches Screen (Ultra Slim & Light 1.63KG) Notebook Computer","41,190",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E3380/dp/B093WB9JKF/ref=sr_1_145?dchild=1&keywords=Laptop&qid=1621154783&sr=8-145
"Lenovo IdeaPad Slim 3 10th Gen Intel Core i5 15.6"" (39.62cms) Full HD IPS Thin and Light Laptop (8GB/512GB SSD/Windows 10/MS Office 2019/Fingerprint Reader/Platinum Grey/1.85Kg), 81WE018TIN","57,790",https://www.amazon.in/Lenovo-39-62cms-Fingerprint-Platinum-81WE018TIN/dp/B08PV3L6WR/ref=sr_1_146?dchild=1&keywords=Laptop&qid=1621154783&sr=8-146
"(Renewed) HP 15 10th Gen Intel Core i5 Processor 15.6-inch FHD Laptop (8GB/1TB HDD/Win 10 Home/MS Office/Finger Print Reader/Natural Silver), 15s du1034TU","48,990",https://www.amazon.in/Renewed-HP-Processor-15-6-inch-du1034TU/dp/B08CCTQJYZ/ref=sr_1_147?dchild=1&keywords=Laptop&qid=1621154783&sr=8-147
"Lenovo V14 Intel Core i3 10th Gen 14"" (35.56cms) HD Thin and Light Laptop (i3-1005G1/ 4GB RAM/ 1TB HDD/ Windows 10 Home/ Iron Grey/ 1.6 kg), 82C4016SIH","35,890",https://www.amazon.in/Lenovo-14-inch-Laptop-Windows-82C4016SIH/dp/B08BXZXVV5/ref=sr_1_149?dchild=1&keywords=Laptop&qid=1621154783&sr=8-149
Dell Inspiron 3505 15.6-inch FHD Laptop (AMD Ryzen 3 3250U/8GB/1TB HDD/Windows 10/MS Office 2019/AMD Radeon Vega Graphics) Platinum Silver,"39,495",https://www.amazon.in/Dell-Inspiron-15-6-inch-Laptop-Graphics/dp/B08KWJ4G4R/ref=sr_1_145?dchild=1&keywords=Laptop&qid=1621154783&sr=8-145
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 4 GB Ram & 512 GB SSD, 14.1 Inches HD Screen Notebook Computer","47,690",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E5470/dp/B094CDYH7Q/ref=sr_1_146?dchild=1&keywords=Laptop&qid=1621154783&sr=8-146
"(Renewed) Lenovo ThinkCenter Intel Core i5 3200U -Inch ( cms) 1922 x 1080 Laptop (4 GB/250 GB HDD/Windows 10 Pro/MS Office //Black/2 kg), Lenovo ThinkCenter M92p","14,099",https://www.amazon.in/Renewed-Lenovo-ThinkCenter-Laptop-Windows/dp/B08ZCNS92B/ref=sr_1_147?dchild=1&keywords=Laptop&qid=1621154783&sr=8-147
"Lenovo IdeaPad Slim 3 AMD Ryzen 5 4500U 14"" (35.56cms) Full HD Thin and Light Laptop (8GB/512GB SSD/Windows 10/MS Office 2019/Integrated AMD Radeon Graphics/Platinum Grey/1.5Kg), 81W30057IN","46,990",https://www.amazon.in/Lenovo-IdeaPad-Windows10-Platinum-81W30057IN/dp/B08GG7VG12/ref=sr_1_148?dchild=1&keywords=Laptop&qid=1621154783&sr=8-148
"DELL Inspiron 3505 15.6-inch FHD Laptop (Ryzen 7 3700U, 8GB RAM, 512GB SSD, Vega Graphics, Windows 10, Office H&S 2019) Soft Mint","59,990",https://www.amazon.in/Inspiron-15-6-inch-Laptop-Graphics-Windows/dp/B08MQ1DCGX/ref=sr_1_150?dchild=1&keywords=Laptop&qid=1621154783&sr=8-150
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 4 GB Ram & 256 GB SSD, 14.1 Inches HD Screen Notebook Computer","44,890",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E5470/dp/B094CG5TMD/ref=sr_1_151?dchild=1&keywords=Laptop&qid=1621154783&sr=8-151
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 4 GB Ram & 128 GB SSD, 14.1 Inches HD Screen Notebook Computer","43,790",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E5470/dp/B094CHXWQR/ref=sr_1_152?dchild=1&keywords=Laptop&qid=1621154783&sr=8-152
"Asus VivoBook 15 Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) X543UA-DM342T Laptop (15.6 inch, Star Grey, 1.90 kg)","34,450",https://www.amazon.in/Asus-VivoBook-Core-7th-X543UA-DM342T/dp/B08NVX36LY/ref=sr_1_154?dchild=1&keywords=Laptop&qid=1621154783&sr=8-154
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 8 GB Ram & 256 GB SSD, 14.1 Inches HD Screen Notebook Computer","47,890",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E5470/dp/B094CBQ32N/ref=sr_1_155?dchild=1&keywords=Laptop&qid=1621154783&sr=8-155
"Acer Nitro 5 Ryzen 5 4600H 15.6-inch Display Thin and Light Gaming Laptop (16GB RAM/512 GB SSD/Win10/GTX 1650 Graphics/Obsidian Black/2.3 Kgs), AN515-44 + Xbox Game Pass for PC","68,990",https://www.amazon.in/Acer-15-6-inch-Graphics-Obsidian-AN515-44/dp/B092VM8GGF/ref=sr_1_161?dchild=1&keywords=Laptop&qid=1621154796&sr=8-161
"HP Envy x360 Convertible Touchscreen 13.3-inch (33.78 cms) FHD Laptop (3rd Gen Ryzen 5 4500U/8GB/512GB SSD/Win 10 Home/Night Fall Black/1.32kg), 13-ay0045AU","73,999",https://www.amazon.in/HP-Convertible-Touchscreen-13-3-inch-13-ay0045AU/dp/B08D5F4B6M/ref=sr_1_162?dchild=1&keywords=Laptop&qid=1621154796&sr=8-162
"ASUS VivoBook 14 (2020) Intel Core i3-1005G1 10th Gen 14-inch (35.56 cms) FHD Thin and Light Laptop (8GB RAM/1TB HDD + 128GB NVMe SSD/Integrated Graphics/Windows 10/Slate Grey/1.6 kg), X415JA-EK331T","39,990",https://www.amazon.in/ASUS-VivoBook-i3-1005G1-Integrated-X415JA-EK331T/dp/B08SNC1PXD/ref=sr_1_163?dchild=1&keywords=Laptop&qid=1621154796&sr=8-163
"HP 14 Laptop 14"" (35.56cms) (Ryzen 5 3500U/8GB/1TB HDD + 256GB SSD/Win 10/Microsoft Office 2019/Radeon Vega 8 Graphics), DK0093AU","51,390",https://www.amazon.in/HP-14-DK0093AU-14-inch-Graphics/dp/B07THW9WFM/ref=sr_1_164?dchild=1&keywords=Laptop&qid=1621154796&sr=8-164
"(Renewed) Dell Latitude E5440 14-Inch Laptop (Core i5 4th Gen/16GB RAM/512GB SSD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics), Black","37,999",https://www.amazon.in/Renewed-Dell-Latitude-Integrated-Graphics/dp/B09414NZCG/ref=sr_1_162?dchild=1&keywords=Laptop&qid=1621154796&sr=8-162
Lenovo IdeaPad Flex 5 10th Gen Intel Core i3 14-inch FHD IPS 2-in-1 Touchscreen Laptop (4GB/256GB SSD/Windows10/MS Office 2019/Lenovo Digital Pen Stylus/HD 720p Camera/Graphite Grey/1.5Kg) 81X100NCIN,"48,779",https://www.amazon.in/Lenovo-Touchscreen-Windows10-Graphite-81X100NCIN/dp/B08JCNW4CP/ref=sr_1_163?dchild=1&keywords=Laptop&qid=1621154796&sr=8-163
"HP 15 Thin & Light 15.6""(39.62cms) FHD Laptop (11th Gen Intel Core i5-1135G7, 8GB DDR4, 1TB HDD, Windows 10 Home, MS Office, Integrated Graphics, FPR, Natural Silver, 1.76 Kg), 15s-du3032TU","61,000",https://www.amazon.in/HP-39-62cms-i5-1135G7-Integrated-15s-du3032TU/dp/B08PQPRD69/ref=sr_1_164?dchild=1&keywords=Laptop&qid=1621154796&sr=8-164
Dell Inspiron 3505 15.6-inch FHD Laptop (Ryzen 3 3250U/8GB/1TB HDD/Windows 10/MS Office 2019/AMD Radeon Vega Graphics) Quarry Blue,"39,535",https://www.amazon.in/Dell-Inspiron-15-6-inch-Laptop-Graphics/dp/B08XMJRG1J/ref=sr_1_165?dchild=1&keywords=Laptop&qid=1621154796&sr=8-165
"AVITA LIBER NS14A8INV561-AGA 14-inch Laptop (AMD R503500U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Anchor Grey","43,990",https://www.amazon.in/AVITA-NS14A8INV561-AGA-R503500U-Integrated-Graphics/dp/B08GM8H475/ref=sr_1_166?dchild=1&keywords=Laptop&qid=1621154796&sr=8-166
"(Renewed) HP Elitebook UltraSlim Hybrid Laptop 840G1 Intel Core i5 - 4300U Processor, 8 GB Ram, 500 GB Harddisk & 256 GB SSD, Windows 10 Pro, 14.1 Inches Notebook Computer","36,890",https://www.amazon.in/Renewed-HP-Elitebook-UltraSlim-Hybrid/dp/B094N5FZV9/ref=sr_1_167?dchild=1&keywords=Laptop&qid=1621154796&sr=8-167
"(Renewed) Dell Latitude Laptop E3380 Intel Core i3 - 6006u Processor 6th Gen, 32 GB Ram & 256 GB SSD, 13.3 Inches Screen (Ultra Slim & Light 1.63KG) Notebook Computer","47,190",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E3380/dp/B093W1PSPG/ref=sr_1_168?dchild=1&keywords=Laptop&qid=1621154796&sr=8-168
"ASUS VivoBook 15 (2020) Intel Core i5-1035G1 10th Gen, 15.6"" (39.62cms) FHD T&L Laptop (8GB RAM/1TB HDD/Windows 10/Office 2019/Integrated Graphics/Transparent Silver/1.8 Kg), X515JA-EJ502TS","46,200",https://www.amazon.in/ASUS-i5-1035G1-Integrated-Transparent-X515JA-EJ502TS/dp/B08PQW6NW3/ref=sr_1_170?dchild=1&keywords=Laptop&qid=1621154796&sr=8-170
"HP Pavilion Gaming 10th Gen Intel Core i7 Processor 15.6-inch FHD Gaming Laptop (16GB/512GB SSD + 32GB Intel Optane/Windows 10/NVIDIA 1650Ti 4GB/Shadow Black), 15-dk1509TX","91,999",https://www.amazon.in/HP-Pavilion-Processor-15-6-inch-15-dk1509TX/dp/B08ZN7GBQ5/ref=sr_1_171?dchild=1&keywords=Laptop&qid=1621154796&sr=8-171
"HP Pavilion (2021) Thin & Light 11th Gen Core i5 Laptop, 16 GB RAM, 512GB SSD, Iris Xe Graphics, 14-inch (35.56 cms) FHD Screen, Windows 10, MS Office, Backlit Keyboard","68,995",https://www.amazon.in/HP-Pavilion-Graphics-14-inch-Keyboard/dp/B08WBB369L/ref=sr_1_177?dchild=1&keywords=Laptop&qid=1621154809&sr=8-177
"(Renewed) Dell Latitude E6420 14 Inch Laptop (Core I7 2460M/4GB/320GB/Nvidia Dedicated Graphics/Windows Professional/MS Office), Dark Grey","34,000",https://www.amazon.in/Dell-Latitude-E6420-Dedicated-Professional/dp/B07WWGBK47/ref=sr_1_178?dchild=1&keywords=Laptop&qid=1621154809&sr=8-178
"Dell Inspiron 3501 15.6-inch FHD Laptop (10th Gen Core i3-1005G1/4GB/1TB HDD/Windows 10 Home + MS Office/Intel HD Graphics), Accent Black","39,790",https://www.amazon.in/Dell-Inspiron-3501-15-6-inch-i3-1005G1/dp/B08L4RH8JM/ref=sr_1_179?dchild=1&keywords=Laptop&qid=1621154809&sr=8-179
"Lenovo V15 AMD RYZEN 3 3250U 15.6"" (39.62cms) HD Laptop (4GB/1TB/DOS/Grey/1.85Kg),82C70016IH","29,250",https://www.amazon.in/Lenovo-39-62cms-Laptop-1-85Kg-82C70016IH/dp/B08RQ4J6T4/ref=sr_1_180?dchild=1&keywords=Laptop&qid=1621154809&sr=8-180
"(Renewed) Dell Latitude Laptop 3350 Intel Core i3 - 5005u Processor, 4 GB Ram & 128 GB ssd, Win10, 13.3 Inches Notebook Computer","29,540",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-Intel/dp/B09223VHKM/ref=sr_1_181?dchild=1&keywords=Laptop&qid=1621154809&sr=8-181
"Lenovo IdeaPad Slim 3 Intel Core i5 10th Gen 15.6"" (39.62cms) FHD Thin and Light Laptop (8GB/1TB HDD/Windows10/Office/Platinum Grey/1.85Kg), 81WE00RNIN","48,480",https://www.amazon.in/Lenovo-IdeaPad-Windows10-Platinum-81WE00RNIN/dp/B08DY8LRLM/ref=sr_1_178?dchild=1&keywords=Laptop&qid=1621154809&sr=8-178
"(Renewed) Dell Intel 7th Gen Intel Core i5 14.1-Inch (35.81 cms) Full HD (1920 X 1080) Pixels Laptop (8 GB/128 GB SSD/Windows 10 Pro/1.74 Kg), E5480-i5-8-128","45,290",https://www.amazon.in/Renewed-Dell-14-1-Inch-Windows-E5480-i5-8-128/dp/B091N39ZJ6/ref=sr_1_179?dchild=1&keywords=Laptop&qid=1621154809&sr=8-179
"(Renewed) HP Elitebook UltraSlim Laptop 840G1 Intel Core i5 - 4300U Processor, 4 GB Ram & 512 GB SSD, Win10, 14.1 Inches Notebook Computer","35,090",https://www.amazon.in/Renewed-HP-Elitebook-UltraSlim-Laptop/dp/B094N3YT65/ref=sr_1_180?dchild=1&keywords=Laptop&qid=1621154809&sr=8-180
"Dell Inspiron 3505 15.6"" FHD AG Display Laptop (Ryzen-7 3700U / 8GB / 512 SSD / Vega Graphics / Win 10 + MSO/ Soft Mint) D560332WIN9S","61,510",https://www.amazon.in/Dell-Inspiron-Display-Graphics-D560332WIN9S/dp/B08X4PJG61/ref=sr_1_181?dchild=1&keywords=Laptop&qid=1621154809&sr=8-181
"HP 15 (2021) Thin & Light 11th Gen Core i5 Laptop, Iris Xe Graphics, 8 GB RAM, 1TB SSD, 15"" (38.1 cms) FHD Screen, Windows 10, MS Office, Alexa Built-in (15s-fr2005tu)","73,100",https://www.amazon.in/HP-Laptop-Graphics-Windows-15s-fr2005tu/dp/B08P8JCWM2/ref=sr_1_182?dchild=1&keywords=Laptop&qid=1621154809&sr=8-182
"Lenovo V15 AMD RYZEN 3 3250U 15.6-inch HD Laptop (4GB/1TB/DOS/Grey/1.85Kg),82C70016IH","28,990",https://www.amazon.in/Lenovo-15-6-inch-Laptop-1-85Kg-82C70016IH/dp/B08CZX6QKP/ref=sr_1_183?dchild=1&keywords=Laptop&qid=1621154809&sr=8-183
"(Renewed) Dell Latitude Laptop E3380 Intel Core i3 - 6006u Processor 6th Gen, 32 GB Ram & 1TB SSD, 13.3 Inches Screen (Ultra Slim & Light 1.63KG) Notebook Computer","52,590",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E3380/dp/B093VZKG3C/ref=sr_1_184?dchild=1&keywords=Laptop&qid=1621154809&sr=8-184
"(Renewed) Lenovo T430 14-inch Laptop (Core i7/ 4GB RAM (Upgradable to 16)/320GB HDD/Windows 10 Pro/MS Office 2019, Intel Integrated Graphics, PAN INDIA WARRANTY) Black","37,999",https://www.amazon.in/Lenovo-Upgradable-Integrated-Graphics-WARRANTY/dp/B092ZH1TX3/ref=sr_1_185?dchild=1&keywords=Laptop&qid=1621154809&sr=8-185
"Lenovo V15-ADA AMD RYZEN 3 3250U 15.6-inch HD Laptop (4GB/1TB/Windows 10/Iron Grey),82C700H3IH","29,990",https://www.amazon.in/Lenovo-V15-ADA-15-6-inch-Windows-82C700H3IH/dp/B091KJHJT3/ref=sr_1_186?dchild=1&keywords=Laptop&qid=1621154809&sr=8-186
"(Renewed) Fujitsu Intel Core i5 3340M 15.6-Inch (39.62 cms) 1366 X 768 Laptop (8 GB/320 GB HDD/Windows/Intel HD Graphics/Black/2.40 Kg), A573","26,390",https://www.amazon.in/Renewed-Fujitsu-15-6-Inch-Windows-Graphics/dp/B091B82P1W/ref=sr_1_187?dchild=1&keywords=Laptop&qid=1621154809&sr=8-187
"(Renewed) Fujitsu Intel Core i5 3340M 15.6-Inch (39.62 cms) 1366 X 768 Laptop (8 GB/120 GB SSD/Windows/Intel HD Graphics/Black/2.40 Kg), A573","27,290",https://www.amazon.in/Renewed-Fujitsu-15-6-Inch-Windows-Graphics/dp/B091B86KWR/ref=sr_1_193?dchild=1&keywords=Laptop&qid=1621154822&sr=8-193
Dell Latitude 3510 Intel Core i3-10110U /4GB/1TB/UBUNTU/15.6 INCH Screen/1 Year Warranty,"35,886",https://www.amazon.in/Dell-Latitude-3510-i3-10110U-Warranty/dp/B08B9X82C6/ref=sr_1_194?dchild=1&keywords=Laptop&qid=1621154822&sr=8-194
"(Renewed) Lenovo ThinkPad L460 14inch Laptop (Core i5 6th Gen/4 GB(Upgradable to 16)/320 GB HDD/Windows 10/MS Office Pro 2019/Integrated Graphics/Business Laptop), Black","37,999",https://www.amazon.in/Lenovo-ThinkPad-Upgradable-Integrated-Graphics/dp/B092ZNR5G8/ref=sr_1_195?dchild=1&keywords=Laptop&qid=1621154822&sr=8-195
"Acer Nitro 5 Intel Core i7-9th Gen 17.3-inch Display 1920 x 1080 Gaming Laptop (8GB Ram/1 TB HDD/256 GB SSD/Window 10 Home/4GB NVIDIA GeForce GTX 1650 Graphics/Black), AN517-51","69,990",https://www.amazon.in/Acer-17-3-inch-Display-Graphics-AN517-51/dp/B08D1D82YQ/ref=sr_1_196?dchild=1&keywords=Laptop&qid=1621154822&sr=8-196
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 8 GB Ram & 512 GB SSD, 14.1 Inches HD Screen Notebook Computer","50,690",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E5470/dp/B094C54YH5/ref=sr_1_197?dchild=1&keywords=Laptop&qid=1621154822&sr=8-197
"Lenovo Ideapad S340 Intel Core i5 10th Gen 14"" (35.56cms) FHD Thin and Light Laptop (8GB/512GB/Windows 10/Office 2019/NVIDIA MX230 2GB Graphics/Grey/1.6Kg), 81WJ002SIN","55,990",https://www.amazon.in/Lenovo-Ideapad-Windows-Graphics-81WJ002SIN/dp/B08696H3JD/ref=sr_1_193?dchild=1&keywords=Laptop&qid=1621154822&sr=8-193
Dell Inspiron 3501 15-inch FHD Laptop (11th Gen i5-1135G7/8GB/1TB HDD/256GB SSD/Win 10 + MS Office/2GB Graphics/Soft Mint),"67,850",https://www.amazon.in/Dell-Inspiron-3501-i5-1135G7-Graphics/dp/B08QCKPLZX/ref=sr_1_194?dchild=1&keywords=Laptop&qid=1621154822&sr=8-194
"2021 Newest 15.6"" HP Pavilion HD Laptop, Intel Dual-core Pentium Processor, Intel UHD Graphics, HD Webcam, Bluetooth, HDMI, USB Type-C, Scarlet Red, Windows 10 + Oydisen Cloth (8GB | 256GB SSD)","67,939",https://www.amazon.in/HP-Pavilion-Dual-core-Processor-Bluetooth/dp/B08SLVGHJ5/ref=sr_1_195?dchild=1&keywords=Laptop&qid=1621154822&sr=8-195
"(Renewed) Fujitsu Intel Core i5 3340M 15.6-Inch (39.62 cms) 1366 X 768 Laptop (4 GB/2000 GB HDD/Windows/Intel HD Graphics/Black/2.40 Kg), A573","27,590",https://www.amazon.in/Renewed-Fujitsu-15-6-Inch-Windows-Graphics/dp/B091B42Q2X/ref=sr_1_197?dchild=1&keywords=Laptop&qid=1621154822&sr=8-197
"Lenovo Ideapad S145 AMD Ryzen 5 15.6"" (39.62cms) FHD Laptop (4GB/1TB HDD/Windows 10/MS Office/Grey/1.85Kg), 81UT00J7IN","37,490",https://www.amazon.in/Lenovo-Ideapad-Laptop-Windows-81UT00J7IN/dp/B087D2TWRR/ref=sr_1_199?dchild=1&keywords=Laptop&qid=1621154822&sr=8-199
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 4 GB Ram & 2TB SSD, 14.1 Inches HD Screen Notebook Computer","59,990",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E5470/dp/B094CDX59F/ref=sr_1_201?dchild=1&keywords=Laptop&qid=1621154822&sr=8-201
"Lenovo Ideapad 3 AMD Ryzen 5 14” HD Thin and Light (8GB/512SSD/Win10 + Office Home/AMD Radeon Vega 8 Graphics/Platinum Grey/1.6kg), 81W000RNIN","42,990",https://www.amazon.in/Lenovo-Ideapad-Graphics-Platinum-81W000RNIN/dp/B092MSVGH5/ref=sr_1_203?dchild=1&keywords=Laptop&qid=1621154822&sr=8-203
"Lenovo Ideapad Slim 3 AMD Ryzen 3 3500U 15.6 FHD Thin and Light Laptop (8GB/1TB/Windows/Office/Platinum Grey/1.85Kg), 81W1003EIN","36,590",https://www.amazon.in/Lenovo-Ideapad-Windows-Platinum-81W1003EIN/dp/B08BSH74JC/ref=sr_1_209?dchild=1&keywords=Laptop&qid=1621154835&sr=8-209
"HP 14 11th Gen Intel Core i5 Processor 14-inch(35.6 cm) FHD Laptop (8GB/512GB/Windows 10/MS Office/Natural Silver/1.46Kg), 14s-dr2016tu","57,990",https://www.amazon.in/HP-Processor-14-inch-Windows-14s-dr2016tu/dp/B092MS22P1/ref=sr_1_210?dchild=1&keywords=Laptop&qid=1621154835&sr=8-210
